user_id,gender,age,total,nb_tshirts,age_buckets,expenditure_buckets
ce01155815,,30.7554945055,39.8,2.0,30 to 40,0 to 100
ce020ab040,,33.1730769231,19.9,1.0,30 to 40,0 to 100
ce039d4699,M,61.3406593407,33.4,2.0,60 and above,0 to 100
ce04e808dc,M,21.9615384615,16.7,1.0,20 to 30,0 to 100
ce0e23e484,,39.3983516484,32.0,1.0,30 to 40,0 to 100
ce0e3ed6bb,M,60.9065934066,25.0,1.0,60 and above,0 to 100
ce1531132d,M F,44.043956044,73.2,4.0,40 to 60,0 to 100
ce16a1c824,M,53.5054945055,16.7,1.0,40 to 60,0 to 100
ce172ad8a5,M,28.6648351648,23.9,1.0,20 to 30,0 to 100
ce1c1029a8,M,34.728021978,39.8,2.0,30 to 40,0 to 100
ce1fed9a7d,,37.3076923077,25.0,1.0,30 to 40,0 to 100
ce217b2526,M,25.4093406593,19.9,1.0,20 to 30,0 to 100
ce24a00b33,F,27.9752747253,19.9,1.0,20 to 30,0 to 100
ce24ae91f0,M,113.423076923,47.8,2.0,60 and above,0 to 100
ce2505a7f8,M,49.2335164835,83.5,5.0,40 to 60,0 to 100
ce26c214a7,M,28.3763736264,16.7,1.0,20 to 30,0 to 100
ce273873be,F,35.6923076923,23.9,1.0,30 to 40,0 to 100
ce29992524,F,19.8598901099,16.7,1.0,0 to 20,0 to 100
ce2b00cd3b,F,34.5412087912,19.9,1.0,30 to 40,0 to 100
ce2b2b0b7a,M,37.8379120879,19.9,1.0,30 to 40,0 to 100
ce2b2dfad2,M,20.6401098901,19.9,1.0,20 to 30,0 to 100
ce2b605387,,62.6456043956,19.9,1.0,60 and above,0 to 100
ce2de4cbfa,M,25.5604395604,16.7,1.0,20 to 30,0 to 100
ce2eb09158,,22.5934065934,32.0,1.0,20 to 30,0 to 100
ce32277c3c,M,34.3901098901,19.9,1.0,30 to 40,0 to 100
ce37e8169d,M,60.0989010989,19.9,1.0,60 and above,0 to 100
ce385f8d25,M,113.423076923,16.7,1.0,60 and above,0 to 100
ce3b18cb18,,30.3708791209,25.0,1.0,30 to 40,0 to 100
ce3e118a94,,33.2197802198,25.0,1.0,30 to 40,0 to 100
ce407ac7e0,M,29.9038461538,16.7,1.0,20 to 30,0 to 100
ce4294ba72,M,36.3214285714,19.9,1.0,30 to 40,0 to 100
ce4336ef35,,55.9917582418,25.0,1.0,40 to 60,0 to 100
ce461e0dfa,F,35.8379120879,16.7,1.0,30 to 40,0 to 100
ce4b83ed0b,F,35.4038461538,16.7,1.0,30 to 40,0 to 100
ce4e0d48d3,,43.8653846154,23.9,1.0,40 to 60,0 to 100
ce4e4de4f9,F,113.423076923,16.7,1.0,60 and above,0 to 100
ce4e91f20d,M,35.739010989,16.7,1.0,30 to 40,0 to 100
ce519068e0,M,113.423076923,16.7,1.0,60 and above,0 to 100
ce5393e7ae,,49.4807692308,39.9,1.0,40 to 60,0 to 100
ce53c7db0a,M,113.423076923,16.7,1.0,60 and above,0 to 100
ce54911d89,,113.423076923,19.9,1.0,60 and above,0 to 100
ce5a81a7eb,M,40.3681318681,19.9,1.0,40 to 60,0 to 100
ce5b2474c8,M F,27.9148351648,121.8,6.0,20 to 30,100 to 300
ce5bd03916,,63.1126373626,23.9,1.0,60 and above,0 to 100
ce5dc64b02,M,113.423076923,16.7,1.0,60 and above,0 to 100
ce617edd64,F,40.4835164835,16.7,1.0,40 to 60,0 to 100
ce632e6bed,M,34.5769230769,16.7,1.0,30 to 40,0 to 100
ce64a56c5b,F,19.6373626374,16.7,1.0,0 to 20,0 to 100
ce660f6545,M,41.2115384615,23.9,1.0,40 to 60,0 to 100
ce67efb878,F,38.2335164835,19.9,1.0,30 to 40,0 to 100
ce689ecad3,M,18.6978021978,16.7,1.0,0 to 20,0 to 100
ce69052cdf,M F,29.3434065934,50.1,3.0,20 to 30,0 to 100
ce69ee7399,F,43.1785714286,39.8,2.0,40 to 60,0 to 100
ce6d5d8ae1,M,32.5714285714,33.4,2.0,30 to 40,0 to 100
ce6e40b990,M,33.7142857143,23.9,1.0,30 to 40,0 to 100
ce71e060d3,F,34.2197802198,16.7,1.0,30 to 40,0 to 100
ce74eb2068,M,57.8873626374,19.9,1.0,40 to 60,0 to 100
ce754cc657,M,27.3104395604,16.7,1.0,20 to 30,0 to 100
ce760cec1f,,64.4587912088,32.0,1.0,60 and above,0 to 100
ce7a22fd10,M,27.0824175824,16.7,1.0,20 to 30,0 to 100
ce7bd68e91,M,55.1346153846,1533.3,83.0,40 to 60,600 and above
ce81cd5a3d,,54.5274725275,23.9,1.0,40 to 60,0 to 100
ce8219d716,M,27.0027472527,19.9,1.0,20 to 30,0 to 100
ce82c85199,M,45.8956043956,23.9,1.0,40 to 60,0 to 100
ce86445550,M,29.3186813187,19.9,1.0,20 to 30,0 to 100
ce87606171,M,53.5741758242,23.9,1.0,40 to 60,0 to 100
ce89a89cbb,M,46.9945054945,33.4,2.0,40 to 60,0 to 100
ce8f896be0,M,52.3076923077,19.9,1.0,40 to 60,0 to 100
ce91c53c1b,M,27.5796703297,23.9,1.0,20 to 30,0 to 100
ce9873d43e,M,24.5851648352,581.0,21.0,20 to 30,300 to 600
ce999ca679,M,41.6401098901,33.4,2.0,40 to 60,0 to 100
ce9cc31c48,M,38.9450549451,19.9,1.0,30 to 40,0 to 100
cea6e2de57,M,22.478021978,33.4,2.0,20 to 30,0 to 100
cea71bb41e,F,113.423076923,19.9,1.0,60 and above,0 to 100
cea875a62c,,30.3406593407,23.9,1.0,30 to 40,0 to 100
cea8e2463b,M,37.5192307692,16.7,1.0,30 to 40,0 to 100
ceaa640efa,M,19.0494505495,16.7,1.0,0 to 20,0 to 100
cead772644,M,35.2417582418,19.9,1.0,30 to 40,0 to 100
ceb197a5d0,F,41.9587912088,19.9,1.0,40 to 60,0 to 100
ceb1cd03f9,M,38.5521978022,25.0,1.0,30 to 40,0 to 100
ceb2eb0f1e,M,43.043956044,144.9,6.0,40 to 60,100 to 300
ceb38bf952,,33.7774725275,19.9,1.0,30 to 40,0 to 100
ceb6d1f5ef,,40.2115384615,25.0,1.0,40 to 60,0 to 100
ceb7f32984,,32.8708791209,19.9,1.0,30 to 40,0 to 100
ceba35dd66,M,54.8076923077,50.1,3.0,40 to 60,0 to 100
cebbaccf90,M,23.4065934066,16.7,1.0,20 to 30,0 to 100
cebc2a23ff,M,21.260989011,16.7,1.0,20 to 30,0 to 100
cebe8645f7,M,113.423076923,16.7,1.0,60 and above,0 to 100
cec1ec3c85,M,19.5631868132,16.7,1.0,0 to 20,0 to 100
cec2595e87,F,113.423076923,23.9,1.0,60 and above,0 to 100
cec39ab094,F,113.423076923,19.9,1.0,60 and above,0 to 100
cecc1ceb94,,55.782967033,32.0,1.0,40 to 60,0 to 100
cece638110,,35.989010989,25.0,1.0,30 to 40,0 to 100
cece944699,,113.423076923,19.9,1.0,60 and above,0 to 100
ced0af1b0f,M,113.423076923,19.9,1.0,60 and above,0 to 100
ced823acaa,M,27.760989011,23.9,1.0,20 to 30,0 to 100
ced8cc9fb0,,45.4395604396,23.9,1.0,40 to 60,0 to 100
ceda18dcb1,M,39.0714285714,109.8,6.0,30 to 40,100 to 300
cedb01bea9,,35.2554945055,23.9,1.0,30 to 40,0 to 100
cedd02ac8d,F,67.0247252747,16.7,1.0,60 and above,0 to 100
cee278b066,F,35.7335164835,16.7,1.0,30 to 40,0 to 100
cee5879173,M,22.4752747253,16.7,1.0,20 to 30,0 to 100
cee9e08ba2,F,20.0,16.7,1.0,0 to 20,0 to 100
ceeb7b49f5,,23.4862637363,25.0,1.0,20 to 30,0 to 100
ceebd66d94,M,36.6675824176,16.7,1.0,30 to 40,0 to 100
ceebe87566,,26.4752747253,25.0,1.0,20 to 30,0 to 100
ceec856010,M,26.3269230769,59.7,3.0,20 to 30,0 to 100
ceee34ddf2,M,49.4258241758,16.7,1.0,40 to 60,0 to 100
ceeeffddd3,,48.8846153846,25.0,1.0,40 to 60,0 to 100
cef023505a,,25.8131868132,23.9,1.0,20 to 30,0 to 100
cef277e8de,F,42.1208791209,66.8,4.0,40 to 60,0 to 100
cef62e31e1,,113.423076923,19.9,1.0,60 and above,0 to 100
cef6c221fb,,28.5521978022,23.9,1.0,20 to 30,0 to 100
cefc2a594d,M,33.1208791209,16.7,1.0,30 to 40,0 to 100
ceff8db7e1,M,25.7445054945,50.1,3.0,20 to 30,0 to 100
cf069bedc1,F,113.423076923,23.9,1.0,60 and above,0 to 100
cf07dc1ca2,,113.423076923,25.0,1.0,60 and above,0 to 100
cf09295a6f,,28.978021978,23.9,1.0,20 to 30,0 to 100
cf0b088722,,44.6895604396,32.0,1.0,40 to 60,0 to 100
cf0c50118e,M,113.423076923,23.9,1.0,60 and above,0 to 100
cf0d64e10c,M,52.7225274725,23.9,1.0,40 to 60,0 to 100
cf0ebd7e94,M,29.4285714286,39.8,2.0,20 to 30,0 to 100
cf0eff9bd1,F,31.8681318681,19.9,1.0,30 to 40,0 to 100
cf10969b3e,M,30.1868131868,16.7,1.0,30 to 40,0 to 100
cf11f28cd6,M,55.3104395604,16.7,1.0,40 to 60,0 to 100
cf12f946b3,M,65.3241758242,16.7,1.0,60 and above,0 to 100
cf14e20a93,M,113.423076923,23.9,1.0,60 and above,0 to 100
cf1982859e,F,27.4642857143,16.7,1.0,20 to 30,0 to 100
cf1e5d0e0d,M,22.5412087912,23.9,1.0,20 to 30,0 to 100
cf22c8f894,,28.8104395604,23.9,1.0,20 to 30,0 to 100
cf2c4f603b,,42.9313186813,19.9,1.0,40 to 60,0 to 100
cf2df1a71d,M,28.0054945055,19.9,1.0,20 to 30,0 to 100
cf2e6c8102,F,25.6978021978,16.7,1.0,20 to 30,0 to 100
cf30cd3c8c,F,113.423076923,16.7,1.0,60 and above,0 to 100
cf34c3193a,,27.8598901099,23.9,1.0,20 to 30,0 to 100
cf36dc00e8,,51.7225274725,23.9,1.0,40 to 60,0 to 100
cf39ece2a0,M,25.2747252747,23.9,1.0,20 to 30,0 to 100
cf3aef1b62,M,31.4972527473,16.7,1.0,30 to 40,0 to 100
cf3d3a8942,,23.8736263736,25.0,1.0,20 to 30,0 to 100
cf3f853034,F,113.423076923,23.9,1.0,60 and above,0 to 100
cf45f8d8f4,F M,25.0549450549,36.6,2.0,20 to 30,0 to 100
cf4b19e32c,,62.1675824176,25.0,1.0,60 and above,0 to 100
cf549b269c,M,113.423076923,16.7,1.0,60 and above,0 to 100
cf560c6b34,F,29.5631868132,16.7,1.0,20 to 30,0 to 100
cf573fac68,M,33.1840659341,16.7,1.0,30 to 40,0 to 100
cf57523c7b,M,21.6208791209,23.9,1.0,20 to 30,0 to 100
cf580d46ea,M,36.967032967,19.9,1.0,30 to 40,0 to 100
cf591cf89b,,64.1813186813,19.9,1.0,60 and above,0 to 100
cf59355495,F,36.4615384615,19.9,1.0,30 to 40,0 to 100
cf5c4dea16,M,62.6043956044,23.9,1.0,60 and above,0 to 100
cf5cdd6860,M,23.1895604396,19.9,1.0,20 to 30,0 to 100
cf5d7201ef,,35.2142857143,59.7,3.0,30 to 40,0 to 100
cf6142fb7d,F,23.7142857143,87.6,4.0,20 to 30,0 to 100
cf68460115,M,21.728021978,19.9,1.0,20 to 30,0 to 100
cf6b9baef9,,48.9285714286,25.0,1.0,40 to 60,0 to 100
cf6bdb114a,M F,33.4450549451,163.1,9.0,30 to 40,100 to 300
cf6db3520b,M,33.0549450549,23.9,1.0,30 to 40,0 to 100
cf751b1440,F,51.4972527473,16.7,1.0,40 to 60,0 to 100
cf75ea68e3,F,53.1291208791,23.9,1.0,40 to 60,0 to 100
cf7a4f0a68,F,39.0192307692,16.7,1.0,30 to 40,0 to 100
cf7cd3a5aa,,113.423076923,19.9,1.0,60 and above,0 to 100
cf7d2908bd,M,31.8516483516,23.9,1.0,30 to 40,0 to 100
cf81eb4c4e,F,32.5549450549,16.7,1.0,30 to 40,0 to 100
cf8557e79f,F,113.423076923,19.9,1.0,60 and above,0 to 100
cf88b28d5f,M,35.8901098901,19.9,1.0,30 to 40,0 to 100
cf917f645e,,30.6016483516,32.0,1.0,30 to 40,0 to 100
cf93c44faf,,33.8598901099,25.0,1.0,30 to 40,0 to 100
cf95558af6,F,50.4285714286,19.9,1.0,40 to 60,0 to 100
cf97c5af98,F,27.5027472527,16.7,1.0,20 to 30,0 to 100
cf98704096,M,70.6236263736,16.7,1.0,60 and above,0 to 100
cf988a40e5,F,113.423076923,50.1,3.0,60 and above,0 to 100
cf9b7a64cd,,41.9065934066,19.9,1.0,40 to 60,0 to 100
cf9c12b9bc,M,35.6538461538,19.9,1.0,30 to 40,0 to 100
cf9c787c26,M,113.423076923,16.7,1.0,60 and above,0 to 100
cf9ddf801c,M,20.6401098901,16.7,1.0,20 to 30,0 to 100
cf9e1dba2d,,20.4230769231,25.0,1.0,20 to 30,0 to 100
cfa07bd2d5,M,48.7005494505,33.4,2.0,40 to 60,0 to 100
cfa2732df4,M,35.8571428571,16.7,1.0,30 to 40,0 to 100
cfa29f61a1,,61.8901098901,19.9,1.0,60 and above,0 to 100
cfa3986197,,52.6291208791,23.9,1.0,40 to 60,0 to 100
cfa4844256,,113.423076923,19.9,1.0,60 and above,0 to 100
cfaa36a2d7,M,113.423076923,25.0,1.0,60 and above,0 to 100
cfaabb1011,,35.2857142857,32.0,1.0,30 to 40,0 to 100
cfab1af032,,39.8076923077,32.0,1.0,30 to 40,0 to 100
cfac5e15dd,F,113.423076923,16.7,1.0,60 and above,0 to 100
cfae8fa0ba,,57.6291208791,25.0,1.0,40 to 60,0 to 100
cfb04d0651,M,57.6895604396,19.9,1.0,40 to 60,0 to 100
cfb3f100ad,,60.2307692308,19.9,1.0,60 and above,0 to 100
cfb44cf2a8,,38.706043956,19.9,1.0,30 to 40,0 to 100
cfb6eb2fd0,M F,28.5934065934,33.4,2.0,20 to 30,0 to 100
cfb9dda599,,46.6456043956,23.9,1.0,40 to 60,0 to 100
cfbb2866c7,M,44.8296703297,19.9,1.0,40 to 60,0 to 100
cfbbe44203,,35.8269230769,25.0,1.0,30 to 40,0 to 100
cfbe750db3,,35.782967033,25.0,1.0,30 to 40,0 to 100
cfc0f687a9,F,24.9697802198,16.7,1.0,20 to 30,0 to 100
cfc778ac06,F,113.423076923,16.7,1.0,60 and above,0 to 100
cfc8571856,M,27.3873626374,16.7,1.0,20 to 30,0 to 100
cfc921b6bb,M,39.1071428571,16.7,1.0,30 to 40,0 to 100
cfcc00dc85,M,37.2032967033,23.9,1.0,30 to 40,0 to 100
cfcd5b806c,,31.0686813187,19.9,1.0,30 to 40,0 to 100
cfce3573e5,M,18.3598901099,19.9,1.0,0 to 20,0 to 100
cfd3ae89dd,,42.5494505495,25.0,1.0,40 to 60,0 to 100
cfd638b149,M,31.2087912088,25.0,1.0,30 to 40,0 to 100
cfdb9aa75e,M,35.8324175824,19.9,1.0,30 to 40,0 to 100
cfdd07a826,,113.423076923,25.0,1.0,60 and above,0 to 100
cfe301e650,F,40.782967033,16.7,1.0,40 to 60,0 to 100
cfe457c7ad,,113.423076923,19.9,1.0,60 and above,0 to 100
cfe77ec96e,M,49.7582417582,16.7,1.0,40 to 60,0 to 100
cfe8c84b63,M,21.7582417582,16.7,1.0,20 to 30,0 to 100
cfeb94750b,M,33.3434065934,19.9,1.0,30 to 40,0 to 100
cfec3f62c0,M,59.9313186813,16.7,1.0,40 to 60,0 to 100
cfec514e1a,F,39.6483516484,19.9,1.0,30 to 40,0 to 100
cfee2dd725,,51.1126373626,19.9,1.0,40 to 60,0 to 100
cff13931c7,,35.4807692308,25.0,1.0,30 to 40,0 to 100
cff47488f1,M,32.9478021978,16.7,1.0,30 to 40,0 to 100
cff8807e0c,M,33.6593406593,16.7,1.0,30 to 40,0 to 100
cffd9dc577,F,39.3159340659,16.7,1.0,30 to 40,0 to 100
cfffaf3bbc,,32.8214285714,32.0,1.0,30 to 40,0 to 100
d002fdab9b,M,55.6346153846,39.8,2.0,40 to 60,0 to 100
d0039b0d55,F,61.8379120879,16.7,1.0,60 and above,0 to 100
d007797e1b,F,30.8076923077,16.7,1.0,30 to 40,0 to 100
d0110efedc,M,25.9587912088,16.7,1.0,20 to 30,0 to 100
d011d1ecc8,F,29.5164835165,33.4,2.0,20 to 30,0 to 100
d0120da2c0,,49.5659340659,32.0,1.0,40 to 60,0 to 100
d0127f7edf,F,23.4423076923,33.4,2.0,20 to 30,0 to 100
d01645b159,F,60.9642857143,19.9,1.0,60 and above,0 to 100
d0169196b7,F,113.423076923,19.9,1.0,60 and above,0 to 100
d019df350a,M,24.3186813187,19.9,1.0,20 to 30,0 to 100
d01a6f997d,F,21.4450549451,16.7,1.0,20 to 30,0 to 100
d0214e7543,,61.6510989011,23.9,1.0,60 and above,0 to 100
d022a2c16c,M,24.7225274725,16.7,1.0,20 to 30,0 to 100
d022d5f11b,M,113.423076923,39.8,2.0,60 and above,0 to 100
d023da3596,F,41.3653846154,16.7,1.0,40 to 60,0 to 100
d023e939c9,F,60.1483516484,16.7,1.0,60 and above,0 to 100
d0265b48e8,M,20.7967032967,16.7,1.0,20 to 30,0 to 100
d029289a28,,25.1785714286,23.9,1.0,20 to 30,0 to 100
d02d7bd049,F,33.0549450549,19.9,1.0,30 to 40,0 to 100
d02ee328dc,M,22.8736263736,16.7,1.0,20 to 30,0 to 100
d0318b1a73,F,21.4423076923,16.7,1.0,20 to 30,0 to 100
d032d70ce1,M,23.271978022,19.9,1.0,20 to 30,0 to 100
d032f3adae,M,113.423076923,16.7,1.0,60 and above,0 to 100
d0340149cc,M,43.010989011,19.9,1.0,40 to 60,0 to 100
d0345e2b65,F,113.423076923,16.7,1.0,60 and above,0 to 100
d03936421c,F,35.5686813187,16.7,1.0,30 to 40,0 to 100
d0398676b0,M,35.8489010989,16.7,1.0,30 to 40,0 to 100
d039929794,M,40.8873626374,16.7,1.0,40 to 60,0 to 100
d03a2e75a6,M,23.6373626374,25.0,1.0,20 to 30,0 to 100
d03fbe67c4,M,113.423076923,39.8,2.0,60 and above,0 to 100
d04050a261,M,28.5192307692,16.7,1.0,20 to 30,0 to 100
d040c2c184,M,31.9120879121,33.4,2.0,30 to 40,0 to 100
d0438dffd3,,19.3379120879,23.9,1.0,0 to 20,0 to 100
d0446f0e3a,M,35.260989011,23.9,1.0,30 to 40,0 to 100
d045066c7f,M,113.423076923,47.8,2.0,60 and above,0 to 100
d0455868f4,M,113.423076923,16.7,1.0,60 and above,0 to 100
d05086311b,M,113.423076923,23.9,1.0,60 and above,0 to 100
d051947825,M,24.2115384615,16.7,1.0,20 to 30,0 to 100
d0529dad2a,M,40.2692307692,16.7,1.0,40 to 60,0 to 100
d0532d3294,,113.423076923,23.9,1.0,60 and above,0 to 100
d057667a0a,F,22.8571428571,16.7,1.0,20 to 30,0 to 100
d05af831f5,F,45.2087912088,19.9,1.0,40 to 60,0 to 100
d05b8fdbfa,M,21.6456043956,19.9,1.0,20 to 30,0 to 100
d05dee9fcd,M,34.9642857143,16.7,1.0,30 to 40,0 to 100
d05efa9f17,,34.8214285714,19.9,1.0,30 to 40,0 to 100
d0612e8903,M,35.3681318681,16.7,1.0,30 to 40,0 to 100
d06283d583,F,113.423076923,19.9,1.0,60 and above,0 to 100
d066db5bc8,M,113.423076923,19.9,1.0,60 and above,0 to 100
d06db645eb,F,56.9230769231,19.9,1.0,40 to 60,0 to 100
d07778cc9b,,27.1153846154,25.0,1.0,20 to 30,0 to 100
d07795c47e,F,30.6291208791,16.7,1.0,30 to 40,0 to 100
d0792e7a11,M,28.2994505495,16.7,1.0,20 to 30,0 to 100
d07b488e0c,M,52.2527472527,71.7,3.0,40 to 60,0 to 100
d07e2ef99f,M,38.4615384615,16.7,1.0,30 to 40,0 to 100
d08276a11b,F,26.5027472527,16.7,1.0,20 to 30,0 to 100
d0851c09ca,,19.3186813187,95.6,4.0,0 to 20,0 to 100
d08536dc4e,M,38.4093406593,16.7,1.0,30 to 40,0 to 100
d085ece901,F,63.9010989011,23.9,1.0,60 and above,0 to 100
d087fd35f2,M,25.4175824176,16.7,1.0,20 to 30,0 to 100
d088f3000b,M,113.423076923,16.7,1.0,60 and above,0 to 100
d089178e41,M,23.6950549451,19.9,1.0,20 to 30,0 to 100
d089e70456,M,26.0082417582,25.0,1.0,20 to 30,0 to 100
d089f6b934,,24.3159340659,19.9,1.0,20 to 30,0 to 100
d08c0658c7,F,49.1923076923,16.7,1.0,40 to 60,0 to 100
d08c8be78a,M,20.5686813187,16.7,1.0,20 to 30,0 to 100
d0921d442e,F,58.9725274725,19.9,1.0,40 to 60,0 to 100
d0944c39ab,F,20.510989011,16.7,1.0,20 to 30,0 to 100
d099053191,M,113.423076923,19.9,1.0,60 and above,0 to 100
d09b3519ad,M,20.771978022,23.9,1.0,20 to 30,0 to 100
d09e3fc5ff,F,37.3901098901,19.9,1.0,30 to 40,0 to 100
d09e98d677,M,25.6648351648,19.9,1.0,20 to 30,0 to 100
d09ea83a11,M,21.2967032967,16.7,1.0,20 to 30,0 to 100
d09f5c4c4f,,28.206043956,19.9,1.0,20 to 30,0 to 100
d0a04170ff,M,28.0686813187,39.8,2.0,20 to 30,0 to 100
d0a3b9454f,M,113.423076923,33.4,2.0,60 and above,0 to 100
d0a559ec62,M,19.7032967033,23.9,1.0,0 to 20,0 to 100
d0af1ccea0,,30.3681318681,23.9,1.0,30 to 40,0 to 100
d0af81dd6b,,53.4752747253,32.0,1.0,40 to 60,0 to 100
d0b3c09742,,22.9945054945,25.0,1.0,20 to 30,0 to 100
d0b47e09f4,F,18.3434065934,16.7,1.0,0 to 20,0 to 100
d0b5a2f7f8,M,58.0576923077,19.9,1.0,40 to 60,0 to 100
d0b76c0b41,,38.8846153846,87.6,4.0,30 to 40,0 to 100
d0b8e928cb,F,28.3434065934,33.4,2.0,20 to 30,0 to 100
d0b912d820,,45.2884615385,19.9,1.0,40 to 60,0 to 100
d0ba99c554,,28.3186813187,25.0,1.0,20 to 30,0 to 100
d0bb5083b7,M,32.3214285714,19.9,1.0,30 to 40,0 to 100
d0bfb92c86,M,30.6373626374,16.7,1.0,30 to 40,0 to 100
d0bfeb976b,,113.423076923,19.9,1.0,60 and above,0 to 100
d0c098cf6c,M,113.423076923,16.7,1.0,60 and above,0 to 100
d0c0a851a1,M,52.6758241758,19.9,1.0,40 to 60,0 to 100
d0c492910a,,113.423076923,25.0,1.0,60 and above,0 to 100
d0ce663761,M,25.1730769231,25.0,1.0,20 to 30,0 to 100
d0cf70f137,F M,29.9615384615,36.6,2.0,20 to 30,0 to 100
d0d0f06b6c,F,53.5247252747,23.9,1.0,40 to 60,0 to 100
d0d3b106b8,M,30.1456043956,16.7,1.0,30 to 40,0 to 100
d0d738c0b9,,30.1401098901,23.9,1.0,30 to 40,0 to 100
d0d77e6b18,F,27.4313186813,16.7,1.0,20 to 30,0 to 100
d0dbd280fa,M,37.8406593407,23.9,1.0,30 to 40,0 to 100
d0dd552eb4,M,26.6456043956,19.9,1.0,20 to 30,0 to 100
d0def4d837,M,29.1043956044,19.9,1.0,20 to 30,0 to 100
d0dfc39c43,M,54.2637362637,16.7,1.0,40 to 60,0 to 100
d0e0c761c1,F,113.423076923,16.7,1.0,60 and above,0 to 100
d0e4791100,M,42.4313186813,179.1,9.0,40 to 60,100 to 300
d0ea05b3d0,,26.706043956,19.9,1.0,20 to 30,0 to 100
d0ea817c01,M,24.5796703297,19.9,1.0,20 to 30,0 to 100
d0ea85d903,F,41.478021978,16.7,1.0,40 to 60,0 to 100
d0eaaceae8,,33.2857142857,50.0,2.0,30 to 40,0 to 100
d0eaba9b9d,F,24.793956044,19.9,1.0,20 to 30,0 to 100
d0ed6f1e57,F,113.423076923,19.9,1.0,60 and above,0 to 100
d0ee34a7fd,M,26.7087912088,33.4,2.0,20 to 30,0 to 100
d0efc635ed,F,67.2445054945,16.7,1.0,60 and above,0 to 100
d0f1036116,,33.1428571429,32.0,1.0,30 to 40,0 to 100
d0f23c19f6,F,32.0357142857,16.7,1.0,30 to 40,0 to 100
d0f2dc32b4,M,113.423076923,19.9,1.0,60 and above,0 to 100
d0f60ed40d,M,24.4450549451,16.7,1.0,20 to 30,0 to 100
d0f6175b6b,M,29.7912087912,19.9,1.0,20 to 30,0 to 100
d0f6a18b12,F,21.4423076923,19.9,1.0,20 to 30,0 to 100
d0f9e9472e,,58.0,19.9,1.0,40 to 60,0 to 100
d1007c2116,M,52.8763736264,33.4,2.0,40 to 60,0 to 100
d105bbf0b3,,113.423076923,23.9,1.0,60 and above,0 to 100
d1084e35f2,F,113.423076923,19.9,1.0,60 and above,0 to 100
d10926c7e1,M,113.423076923,19.9,1.0,60 and above,0 to 100
d10add36dd,,55.5082417582,32.0,1.0,40 to 60,0 to 100
d10bd18f2b,M,33.3489010989,16.7,1.0,30 to 40,0 to 100
d110e1f1c4,M,113.423076923,33.4,2.0,60 and above,0 to 100
d11193c11c,,37.5576923077,25.0,1.0,30 to 40,0 to 100
d114716f95,,24.3983516484,23.9,1.0,20 to 30,0 to 100
d115942038,M,23.6483516484,19.9,1.0,20 to 30,0 to 100
d11705b54e,F,29.3873626374,16.7,1.0,20 to 30,0 to 100
d1189aa363,M,113.423076923,19.9,1.0,60 and above,0 to 100
d11db3a291,F,35.3489010989,16.7,1.0,30 to 40,0 to 100
d121b5dd15,M,32.2197802198,25.0,1.0,30 to 40,0 to 100
d121da62c4,M,33.4587912088,23.9,1.0,30 to 40,0 to 100
d1229e1a8e,M,35.2252747253,23.9,1.0,30 to 40,0 to 100
d12c84abd9,M,113.423076923,16.7,1.0,60 and above,0 to 100
d12df08b61,M,40.9725274725,16.7,1.0,40 to 60,0 to 100
d12f28aff4,M,55.75,39.8,2.0,40 to 60,0 to 100
d135e11965,M,30.9285714286,33.4,2.0,30 to 40,0 to 100
d1387a6832,,39.5054945055,23.9,1.0,30 to 40,0 to 100
d13b7d547f,M,29.1071428571,16.7,1.0,20 to 30,0 to 100
d142144be3,,33.4120879121,25.0,1.0,30 to 40,0 to 100
d1495a1846,M,32.4258241758,16.7,1.0,30 to 40,0 to 100
d14999a8e8,M F,20.771978022,33.4,2.0,20 to 30,0 to 100
d14d6fc105,M,40.7527472527,16.7,1.0,40 to 60,0 to 100
d14fdd0ffb,,113.423076923,25.0,1.0,60 and above,0 to 100
d1539d0411,M,29.782967033,19.9,1.0,20 to 30,0 to 100
d154d9cc88,,113.423076923,23.9,1.0,60 and above,0 to 100
d1562d7d84,M,27.5302197802,19.9,1.0,20 to 30,0 to 100
d15686e066,F,48.0357142857,16.7,1.0,40 to 60,0 to 100
d159f4e256,,38.2032967033,19.9,1.0,30 to 40,0 to 100
d15a6f9ae7,M,52.5714285714,16.7,1.0,40 to 60,0 to 100
d15ccdc909,,30.1868131868,19.9,1.0,30 to 40,0 to 100
d15e2019d7,,46.1401098901,25.0,1.0,40 to 60,0 to 100
d15f635d7b,,54.1456043956,19.9,1.0,40 to 60,0 to 100
d16086d0ea,M,42.4615384615,19.9,1.0,40 to 60,0 to 100
d164c94ced,M,37.6483516484,19.9,1.0,30 to 40,0 to 100
d1675ea54f,F,19.4368131868,16.7,1.0,0 to 20,0 to 100
d168039f80,M,29.206043956,23.9,1.0,20 to 30,0 to 100
d16e1dc0e1,,26.5769230769,19.9,1.0,20 to 30,0 to 100
d16f1419c8,F,33.7637362637,19.9,1.0,30 to 40,0 to 100
d16f96cded,,48.6153846154,32.0,1.0,40 to 60,0 to 100
d172a36e8d,M,31.7472527473,19.9,1.0,30 to 40,0 to 100
d175935064,M,113.423076923,16.7,1.0,60 and above,0 to 100
d176912251,F,41.9615384615,16.7,1.0,40 to 60,0 to 100
d1794ee0d1,F,27.1291208791,19.9,1.0,20 to 30,0 to 100
